timestamp,record_id,product_type,region,usage_frequency,transaction_amount,account_age_days,support_tickets,signal_score,y_true
2025-01-24 11:00:00,REC-42-00563,M,Seoul,16.32,59500.0,153.0,0,1.698,0
2025-01-24 12:00:00,REC-42-00564,M,Daejeon,14.3,34604.0,587.0,1,0.979,0
2025-01-24 13:00:00,REC-42-00565,M,Seoul,11.73,19401.0,330.0,1,0.743,0
2025-01-24 14:00:00,REC-42-00566,M,Daejeon,5.8,32609.0,465.0,6,0.694,0
2025-01-24 15:00:00,REC-42-00567,L,Seoul,7.77,78397.0,436.0,1,1.357,0
2025-01-24 16:00:00,REC-42-00568,L,Seoul,16.1,29526.0,281.0,1,1.222,0
2025-01-24 17:00:00,REC-42-00569,M,Seoul,9.47,52259.0,147.0,0,0.087,0
2025-01-24 18:00:00,REC-42-00570,L,Seoul,9.76,20724.0,372.0,1,1.19,1
2025-01-24 19:00:00,REC-42-00571,H,Seoul,11.47,27787.0,525.0,0,0.374,0
2025-01-24 20:00:00,REC-42-00572,M,Seoul,8.6,36688.0,539.0,0,2.117,0
2025-01-24 21:00:00,REC-42-00573,M,Seoul,8.07,33419.0,317.0,1,1.298,0
2025-01-24 22:00:00,REC-42-00574,H,Seoul,11.84,20499.0,937.0,0,-0.426,0
2025-01-24 23:00:00,REC-42-00575,M,Busan,9.15,20131.0,238.0,0,2.531,0
2025-01-25 00:00:00,REC-42-00576,H,Seoul,9.63,42834.0,66.0,1,-1.902,1
2025-01-25 01:00:00,REC-42-00577,M,Daejeon,9.5,46651.0,822.0,0,0.837,0
2025-01-25 02:00:00,REC-42-00578,H,Seoul,13.67,53375.0,516.0,2,-0.496,0
2025-01-25 03:00:00,REC-42-00579,L,Daejeon,11.26,60334.0,374.0,1,2.082,0
2025-01-25 04:00:00,REC-42-00580,M,Busan,11.43,29928.0,630.0,1,0.453,0
2025-01-25 05:00:00,REC-42-00581,M,Daejeon,13.91,24817.0,421.0,3,-0.594,0
2025-01-25 06:00:00,REC-42-00582,L,Daejeon,11.55,49882.0,185.0,3,-0.066,0
2025-01-25 07:00:00,REC-42-00583,L,Seoul,11.11,38158.0,226.0,4,-0.514,0
2025-01-25 08:00:00,REC-42-00584,H,Busan,13.51,18720.0,405.0,3,-0.106,0
2025-01-25 09:00:00,REC-42-00585,M,Seoul,14.14,18322.0,344.0,0,-0.129,0
2025-01-25 10:00:00,REC-42-00586,L,Busan,11.53,34773.0,811.0,0,-0.551,0
2025-01-25 11:00:00,REC-42-00587,L,Busan,12.26,26253.0,335.0,2,0.47,0
2025-01-25 12:00:00,REC-42-00588,L,Seoul,9.5,27970.0,322.0,2,0.591,0
2025-01-25 13:00:00,REC-42-00589,L,Daejeon,9.25,44376.0,297.0,0,-0.796,0
2025-01-25 14:00:00,REC-42-00590,H,Seoul,14.46,38902.0,281.0,1,-1.458,0
2025-01-25 15:00:00,REC-42-00591,L,Busan,13.42,49442.0,287.0,0,0.511,0
2025-01-25 16:00:00,REC-42-00592,L,Busan,13.46,12566.0,204.0,3,0.732,0
2025-01-25 17:00:00,REC-42-00593,M,Seoul,12.9,31459.0,528.0,0,0.93,0
2025-01-25 18:00:00,REC-42-00594,L,Busan,12.15,37864.0,442.0,0,0.751,1
2025-01-25 19:00:00,REC-42-00595,L,Busan,14.23,14896.0,431.0,0,1.773,0
2025-01-25 20:00:00,REC-42-00596,M,Seoul,14.99,21481.0,160.0,0,1.197,0
2025-01-25 21:00:00,REC-42-00597,M,Seoul,14.92,19871.0,600.0,1,2.88,0
2025-01-25 22:00:00,REC-42-00598,H,Seoul,11.68,28541.0,634.0,1,3.301,0
2025-01-25 23:00:00,REC-42-00599,M,Busan,16.44,56033.0,1065.0,0,-1.558,0
2025-01-26 00:00:00,REC-42-00600,M,Seoul,12.73,66137.0,615.0,0,-1.997,1
2025-01-26 01:00:00,REC-42-00601,M,Daejeon,14.02,20090.0,1183.0,3,0.193,0
2025-01-26 02:00:00,REC-42-00602,H,Daejeon,12.9,35283.0,312.0,2,0.704,0
2025-01-26 03:00:00,REC-42-00603,M,Seoul,12.79,35764.0,1096.0,0,0.124,0
2025-01-26 04:00:00,REC-42-00604,H,Seoul,9.65,33283.0,626.0,0,0.904,0
2025-01-26 05:00:00,REC-42-00605,M,Busan,14.24,33442.0,582.0,0,-0.07,0
2025-01-26 06:00:00,REC-42-00606,H,Busan,21.1,32131.0,425.0,2,-0.494,0
2025-01-26 07:00:00,REC-42-00607,L,Seoul,10.8,57456.0,373.0,2,-0.343,0
2025-01-26 08:00:00,REC-42-00608,M,Seoul,12.23,44938.0,327.0,0,-0.0,0
2025-01-26 09:00:00,REC-42-00609,L,Seoul,10.57,18119.0,1117.0,1,1.044,0
2025-01-26 10:00:00,REC-42-00610,M,Daejeon,10.44,39506.0,417.0,1,-0.287,1
2025-01-26 11:00:00,REC-42-00611,M,Seoul,16.94,41142.0,632.0,3,-0.089,0
2025-01-26 12:00:00,REC-42-00612,H,Daejeon,9.85,32283.0,711.0,1,0.77,0
2025-01-26 13:00:00,REC-42-00613,H,Seoul,10.48,45488.0,705.0,3,0.001,0
2025-01-26 14:00:00,REC-42-00614,L,Daejeon,6.92,30607.0,529.0,2,1.317,0
2025-01-26 15:00:00,REC-42-00615,M,Seoul,9.58,30767.0,1085.0,1,-0.72,0
2025-01-26 16:00:00,REC-42-00616,M,Seoul,6.53,29760.0,604.0,3,-0.936,0
2025-01-26 17:00:00,REC-42-00617,L,Daejeon,14.02,12117.0,322.0,0,0.505,0
2025-01-26 18:00:00,REC-42-00618,L,Daejeon,20.96,27343.0,383.0,1,0.604,0
2025-01-26 19:00:00,REC-42-00619,L,Seoul,10.83,21361.0,166.0,1,-0.665,1
2025-01-26 20:00:00,REC-42-00620,M,Seoul,6.67,17183.0,563.0,1,1.544,0
2025-01-26 21:00:00,REC-42-00621,M,Seoul,14.88,51652.0,662.0,0,2.125,0
2025-01-26 22:00:00,REC-42-00622,H,Seoul,9.67,34953.0,694.0,1,-0.428,0
2025-01-26 23:00:00,REC-42-00623,M,Seoul,16.16,27930.0,626.0,0,1.687,0
2025-01-27 00:00:00,REC-42-00624,H,Daejeon,11.1,22310.0,426.0,1,-2.182,1
2025-01-27 01:00:00,REC-42-00625,L,Seoul,9.98,32029.0,473.0,1,1.276,0
2025-01-27 02:00:00,REC-42-00626,M,Busan,11.43,42890.0,474.0,2,-0.658,0
2025-01-27 03:00:00,REC-42-00627,L,Seoul,14.42,19984.0,813.0,0,1.176,0
2025-01-27 04:00:00,REC-42-00628,M,Seoul,11.27,28225.0,123.0,0,-0.761,0
2025-01-27 05:00:00,REC-42-00629,H,Busan,10.41,40725.0,358.0,2,0.132,0
2025-01-27 06:00:00,REC-42-00630,H,Seoul,11.36,12543.0,247.0,0,-0.61,0
2025-01-27 07:00:00,REC-42-00631,H,Busan,7.93,27607.0,1327.0,1,-0.014,0
2025-01-27 08:00:00,REC-42-00632,L,Seoul,13.27,23616.0,902.0,1,2.03,0
2025-01-27 09:00:00,REC-42-00633,L,Daejeon,6.28,26737.0,367.0,0,0.092,0
2025-01-27 10:00:00,REC-42-00634,L,Busan,10.58,22910.0,190.0,1,2.31,0
2025-01-27 11:00:00,REC-42-00635,L,Daejeon,14.43,29966.0,227.0,0,-0.186,0
2025-01-27 12:00:00,REC-42-00636,M,Seoul,12.97,63445.0,807.0,1,1.692,1
2025-01-27 13:00:00,REC-42-00637,M,Seoul,13.89,24685.0,163.0,0,-1.426,0
2025-01-27 14:00:00,REC-42-00638,M,Seoul,11.79,31969.0,478.0,2,-0.087,0
2025-01-27 15:00:00,REC-42-00639,H,Busan,15.74,65368.0,735.0,1,-0.336,0
2025-01-27 16:00:00,REC-42-00640,M,Seoul,14.96,22449.0,212.0,3,1.738,0
2025-01-27 17:00:00,REC-42-00641,H,Seoul,13.43,60607.0,475.0,2,0.385,0
2025-01-27 18:00:00,REC-42-00642,L,Seoul,14.97,28346.0,370.0,2,-1.888,0
2025-01-27 19:00:00,REC-42-00643,L,Seoul,14.4,59778.0,342.0,4,-1.11,0
2025-01-27 20:00:00,REC-42-00644,M,Seoul,10.59,38758.0,307.0,5,-0.813,1
2025-01-27 21:00:00,REC-42-00645,H,Seoul,7.7,32176.0,768.0,1,1.134,0
2025-01-27 22:00:00,REC-42-00646,L,Seoul,13.35,27514.0,1007.0,0,1.005,0
2025-01-27 23:00:00,REC-42-00647,M,Busan,13.75,21762.0,406.0,1,-0.1,0
2025-01-28 00:00:00,REC-42-00648,M,Seoul,15.49,29197.0,583.0,1,-0.349,0
2025-01-28 01:00:00,REC-42-00649,L,Seoul,9.0,41229.0,481.0,0,0.916,0
2025-01-28 02:00:00,REC-42-00650,L,Busan,9.1,28127.0,135.0,0,-0.93,0
2025-01-28 03:00:00,REC-42-00651,H,Busan,13.47,24761.0,396.0,1,0.658,0
2025-01-28 04:00:00,REC-42-00652,M,Seoul,11.77,25455.0,116.0,1,0.573,0
2025-01-28 05:00:00,REC-42-00653,L,Busan,5.97,42909.0,352.0,1,-0.075,0
2025-01-28 06:00:00,REC-42-00654,H,Daejeon,13.2,47314.0,467.0,2,0.598,0
2025-01-28 07:00:00,REC-42-00655,L,Busan,6.07,21371.0,702.0,1,0.302,0
2025-01-28 08:00:00,REC-42-00656,H,Daejeon,8.98,21358.0,554.0,0,0.697,0
2025-01-28 09:00:00,REC-42-00657,L,Busan,16.33,33168.0,780.0,4,-1.134,0
2025-01-28 10:00:00,REC-42-00658,M,Seoul,17.84,53721.0,276.0,1,0.815,0
2025-01-28 11:00:00,REC-42-00659,L,Seoul,8.11,45767.0,938.0,0,1.227,0
2025-01-28 12:00:00,REC-42-00660,L,Busan,10.95,16718.0,1008.0,0,0.521,0
2025-01-28 13:00:00,REC-42-00661,H,Daejeon,12.14,25313.0,112.0,1,0.801,0
2025-01-28 14:00:00,REC-42-00662,L,Seoul,17.7,19133.0,156.0,0,0.09,0
2025-01-28 15:00:00,REC-42-00663,L,Seoul,10.42,25277.0,461.0,1,1.091,0
2025-01-28 16:00:00,REC-42-00664,L,Busan,10.47,55484.0,336.0,1,0.265,0
2025-01-28 17:00:00,REC-42-00665,M,Seoul,16.96,15561.0,369.0,3,-0.948,1
2025-01-28 18:00:00,REC-42-00666,H,Busan,10.8,14330.0,551.0,2,1.02,0
2025-01-28 19:00:00,REC-42-00667,H,Seoul,14.31,19970.0,797.0,1,-1.434,0
2025-01-28 20:00:00,REC-42-00668,L,Busan,7.27,31910.0,267.0,0,0.483,0
2025-01-28 21:00:00,REC-42-00669,L,Daejeon,11.45,36707.0,870.0,1,-0.184,0
2025-01-28 22:00:00,REC-42-00670,L,Busan,6.69,33987.0,303.0,2,-0.248,1
2025-01-28 23:00:00,REC-42-00671,M,Busan,8.62,46341.0,1425.0,0,0.372,0
2025-01-29 00:00:00,REC-42-00672,H,Busan,14.69,13487.0,942.0,3,-0.509,0
2025-01-29 01:00:00,REC-42-00673,M,Daejeon,11.84,46588.0,323.0,2,0.712,0
2025-01-29 02:00:00,REC-42-00674,M,Daejeon,10.98,24808.0,193.0,3,0.257,0
2025-01-29 03:00:00,REC-42-00675,L,Seoul,9.6,38454.0,318.0,1,-0.417,0
2025-01-29 04:00:00,REC-42-00676,H,Busan,11.29,16223.0,292.0,1,1.538,0
2025-01-29 05:00:00,REC-42-00677,M,Seoul,12.96,28341.0,654.0,0,0.405,0
2025-01-29 06:00:00,REC-42-00678,L,Daejeon,15.15,31233.0,114.0,2,0.831,0
2025-01-29 07:00:00,REC-42-00679,L,Busan,3.6,45955.0,158.0,1,1.617,0
2025-01-29 08:00:00,REC-42-00680,L,Seoul,9.34,14533.0,644.0,0,1.6,0
2025-01-29 09:00:00,REC-42-00681,L,Seoul,12.51,28650.0,284.0,1,0.78,1
2025-01-29 10:00:00,REC-42-00682,L,Seoul,11.68,17929.0,355.0,1,-0.103,1
2025-01-29 11:00:00,REC-42-00683,M,Busan,13.29,34972.0,733.0,0,-1.23,0
2025-01-29 12:00:00,REC-42-00684,M,Seoul,12.86,39200.0,816.0,1,0.407,0
2025-01-29 13:00:00,REC-42-00685,L,Seoul,11.02,48563.0,917.0,1,1.295,0
2025-01-29 14:00:00,REC-42-00686,L,Daejeon,10.31,22591.0,699.0,2,0.554,0
2025-01-29 15:00:00,REC-42-00687,H,Busan,11.21,41749.0,417.0,4,-3.245,0
2025-01-29 16:00:00,REC-42-00688,M,Seoul,15.68,50090.0,397.0,3,1.07,0
2025-01-29 17:00:00,REC-42-00689,M,Seoul,9.66,14184.0,369.0,0,1.131,0
2025-01-29 18:00:00,REC-42-00690,L,Daejeon,11.8,36577.0,213.0,2,-0.101,0
2025-01-29 19:00:00,REC-42-00691,H,Busan,12.59,42301.0,260.0,1,1.188,0
2025-01-29 20:00:00,REC-42-00692,L,Busan,16.99,25370.0,851.0,0,0.828,1
2025-01-29 21:00:00,REC-42-00693,L,Seoul,11.04,17009.0,302.0,0,-0.486,0
2025-01-29 22:00:00,REC-42-00694,H,Seoul,15.07,42026.0,214.0,0,1.471,0
2025-01-29 23:00:00,REC-42-00695,M,Seoul,15.94,17089.0,891.0,5,-1.067,0
2025-01-30 00:00:00,REC-42-00696,M,Busan,11.8,26241.0,532.0,3,0.143,1
2025-01-30 01:00:00,REC-42-00697,M,Seoul,11.33,27810.0,93.0,1,0.043,0
2025-01-30 02:00:00,REC-42-00698,M,Seoul,10.95,38198.0,1130.0,0,-0.625,0
2025-01-30 03:00:00,REC-42-00699,L,Busan,11.18,21738.0,1064.0,2,0.504,0
2025-01-30 04:00:00,REC-42-00700,L,Daejeon,14.73,21215.0,227.0,0,1.51,0
2025-01-30 05:00:00,REC-42-00701,L,Busan,12.74,29482.0,443.0,1,1.448,0
2025-01-30 06:00:00,REC-42-00702,L,Seoul,12.75,43161.0,248.0,0,0.924,0
2025-01-30 07:00:00,REC-42-00703,H,Seoul,8.4,73919.0,246.0,3,-1.496,1
2025-01-30 08:00:00,REC-42-00704,L,Seoul,8.9,15016.0,363.0,1,-1.136,1
2025-01-30 09:00:00,REC-42-00705,M,Seoul,18.86,32288.0,665.0,2,0.366,0
2025-01-30 10:00:00,REC-42-00706,M,Busan,11.43,17920.0,667.0,1,0.166,0
2025-01-30 11:00:00,REC-42-00707,M,Seoul,9.52,43386.0,621.0,0,-0.298,1
2025-01-30 12:00:00,REC-42-00708,L,Busan,16.58,19069.0,416.0,1,2.105,0
2025-01-30 13:00:00,REC-42-00709,M,Daejeon,12.9,21304.0,687.0,1,0.306,0
2025-01-30 14:00:00,REC-42-00710,H,Daejeon,13.85,22082.0,212.0,4,0.742,1
2025-01-30 15:00:00,REC-42-00711,M,Seoul,11.56,27392.0,537.0,0,1.188,0
2025-01-30 16:00:00,REC-42-00712,H,Seoul,10.98,32394.0,476.0,1,0.255,0
2025-01-30 17:00:00,REC-42-00713,H,Seoul,11.46,34654.0,402.0,0,2.791,0
2025-01-30 18:00:00,REC-42-00714,M,Seoul,7.58,28214.0,549.0,0,-0.74,0
2025-01-30 19:00:00,REC-42-00715,L,Seoul,11.72,16179.0,106.0,1,-0.406,0
2025-01-30 20:00:00,REC-42-00716,M,Seoul,12.95,38395.0,251.0,1,-0.743,1
2025-01-30 21:00:00,REC-42-00717,L,Busan,17.92,27660.0,635.0,1,1.763,0
2025-01-30 22:00:00,REC-42-00718,M,Seoul,12.28,46071.0,469.0,3,1.002,0
2025-01-30 23:00:00,REC-42-00719,H,Daejeon,4.53,21010.0,168.0,2,-0.344,1
2025-01-31 00:00:00,REC-42-00720,M,Seoul,11.7,14430.0,463.0,1,-0.664,0
2025-01-31 01:00:00,REC-42-00721,L,Seoul,20.77,27881.0,338.0,0,1.585,0
2025-01-31 02:00:00,REC-42-00722,L,Seoul,14.77,48742.0,863.0,0,0.562,0
2025-01-31 03:00:00,REC-42-00723,H,Seoul,9.41,30260.0,222.0,0,1.61,0
2025-01-31 04:00:00,REC-42-00724,L,Seoul,13.89,26007.0,228.0,0,0.14,0
2025-01-31 05:00:00,REC-42-00725,L,Daejeon,9.63,19623.0,589.0,4,0.712,0
2025-01-31 06:00:00,REC-42-00726,L,Seoul,7.67,59175.0,426.0,0,0.5,0
2025-01-31 07:00:00,REC-42-00727,L,Seoul,10.89,18353.0,414.0,1,-0.424,0
2025-01-31 08:00:00,REC-42-00728,M,Busan,12.29,20855.0,1430.0,3,0.056,0
2025-01-31 09:00:00,REC-42-00729,M,Seoul,6.01,35933.0,678.0,1,-0.984,0
2025-01-31 10:00:00,REC-42-00730,L,Busan,8.32,12971.0,383.0,0,0.694,0
2025-01-31 11:00:00,REC-42-00731,L,Seoul,12.03,48307.0,153.0,0,0.961,0
2025-01-31 12:00:00,REC-42-00732,L,Daejeon,10.69,36760.0,370.0,0,1.19,0
2025-01-31 13:00:00,REC-42-00733,L,Seoul,13.26,41261.0,207.0,2,0.867,0
2025-01-31 14:00:00,REC-42-00734,L,Seoul,8.11,35754.0,261.0,2,0.072,0
2025-01-31 15:00:00,REC-42-00735,M,Busan,14.29,26432.0,267.0,2,1.752,0
2025-01-31 16:00:00,REC-42-00736,L,Daejeon,8.21,18097.0,825.0,2,1.092,0
2025-01-31 17:00:00,REC-42-00737,L,Seoul,17.26,26667.0,178.0,1,1.589,0
2025-01-31 18:00:00,REC-42-00738,L,Busan,6.51,18777.0,780.0,2,1.651,0
2025-01-31 19:00:00,REC-42-00739,L,Seoul,8.5,34689.0,605.0,2,0.074,0
2025-01-31 20:00:00,REC-42-00740,L,Seoul,13.34,39690.0,600.0,1,0.588,0
2025-01-31 21:00:00,REC-42-00741,L,Seoul,17.33,52589.0,255.0,2,0.975,0
2025-01-31 22:00:00,REC-42-00742,H,Busan,13.01,33062.0,722.0,1,-0.949,0
2025-01-31 23:00:00,REC-42-00743,L,Seoul,13.8,41703.0,235.0,0,-0.927,1
2025-02-01 00:00:00,REC-42-00744,M,Busan,12.06,24964.0,1017.0,1,-1.099,0
2025-02-01 01:00:00,REC-42-00745,M,Seoul,8.72,23136.0,836.0,2,0.092,0
2025-02-01 02:00:00,REC-42-00746,L,Daejeon,10.43,34508.0,1114.0,3,-0.133,0
2025-02-01 03:00:00,REC-42-00747,L,Daejeon,8.12,24045.0,478.0,0,-1.236,1
2025-02-01 04:00:00,REC-42-00748,M,Seoul,7.91,31668.0,426.0,0,0.349,0
2025-02-01 05:00:00,REC-42-00749,H,Seoul,13.29,18111.0,364.0,1,0.104,0
2025-02-01 06:00:00,REC-42-00750,L,Seoul,8.41,19530.0,1413.0,0,1.382,0
2025-02-01 07:00:00,REC-42-00751,L,Daejeon,13.02,36933.0,661.0,1,2.213,0
2025-02-01 08:00:00,REC-42-00752,L,Seoul,7.83,41044.0,209.0,3,0.656,1
2025-02-01 09:00:00,REC-42-00753,M,Busan,12.95,18695.0,952.0,2,-0.497,0
2025-02-01 10:00:00,REC-42-00754,M,Seoul,10.44,37484.0,416.0,2,0.847,0
2025-02-01 11:00:00,REC-42-00755,L,Busan,16.5,22612.0,65.0,1,0.209,0
2025-02-01 12:00:00,REC-42-00756,L,Seoul,13.04,28479.0,291.0,0,-0.04,0
2025-02-01 13:00:00,REC-42-00757,H,Seoul,15.95,51283.0,836.0,2,-0.662,0
2025-02-01 14:00:00,REC-42-00758,L,Daejeon,9.58,39702.0,606.0,2,-0.264,1
2025-02-01 15:00:00,REC-42-00759,M,Seoul,12.18,39508.0,675.0,4,0.022,0
2025-02-01 16:00:00,REC-42-00760,M,Daejeon,8.86,63051.0,947.0,1,1.004,0
2025-02-01 17:00:00,REC-42-00761,L,Seoul,10.68,21044.0,135.0,0,0.711,0
2025-02-01 18:00:00,REC-42-00762,L,Seoul,11.16,18694.0,293.0,1,2.026,0
2025-02-01 19:00:00,REC-42-00763,L,Daejeon,9.68,20883.0,484.0,2,0.874,0
2025-02-01 20:00:00,REC-42-00764,H,Busan,8.11,25415.0,850.0,3,0.624,0
2025-02-01 21:00:00,REC-42-00765,L,Busan,7.48,10521.0,234.0,1,-0.106,0
2025-02-01 22:00:00,REC-42-00766,L,Seoul,4.51,25923.0,382.0,1,-0.837,1
2025-02-01 23:00:00,REC-42-00767,L,Seoul,8.62,22500.0,466.0,2,-0.37,0
2025-02-02 00:00:00,REC-42-00768,L,Seoul,14.01,39308.0,284.0,2,-0.5,0
2025-02-02 01:00:00,REC-42-00769,M,Busan,6.88,32795.0,463.0,3,-2.361,0
2025-02-02 02:00:00,REC-42-00770,L,Seoul,7.62,21976.0,425.0,0,-0.809,0
2025-02-02 03:00:00,REC-42-00771,M,Seoul,17.73,36235.0,333.0,0,1.802,0
2025-02-02 04:00:00,REC-42-00772,M,Seoul,9.96,38322.0,721.0,1,0.569,0
2025-02-02 05:00:00,REC-42-00773,H,Seoul,13.03,20480.0,649.0,3,-0.177,0
2025-02-02 06:00:00,REC-42-00774,L,Seoul,14.06,22993.0,739.0,1,0.598,0
2025-02-02 07:00:00,REC-42-00775,H,Seoul,14.12,11107.0,776.0,1,-1.753,0
2025-02-02 08:00:00,REC-42-00776,M,Daejeon,7.13,17889.0,1080.0,1,0.482,0
2025-02-02 09:00:00,REC-42-00777,L,Busan,11.26,20706.0,164.0,2,1.477,0
2025-02-02 10:00:00,REC-42-00778,M,Seoul,6.82,29177.0,177.0,0,0.079,0
2025-02-02 11:00:00,REC-42-00779,H,Busan,19.83,19014.0,687.0,2,-1.572,0
2025-02-02 12:00:00,REC-42-00780,L,Daejeon,6.9,22796.0,352.0,0,-0.214,0
2025-02-02 13:00:00,REC-42-00781,H,Seoul,8.65,16905.0,325.0,0,1.479,0
2025-02-02 14:00:00,REC-42-00782,M,Seoul,8.67,30390.0,295.0,1,0.459,0
2025-02-02 15:00:00,REC-42-00783,M,Seoul,7.21,33820.0,754.0,2,-1.218,0
2025-02-02 16:00:00,REC-42-00784,H,Seoul,16.33,33490.0,1363.0,1,2.568,0
2025-02-02 17:00:00,REC-42-00785,L,Busan,19.75,28430.0,774.0,1,-1.054,0
2025-02-02 18:00:00,REC-42-00786,H,Daejeon,10.48,14805.0,342.0,2,-0.043,0
2025-02-02 19:00:00,REC-42-00787,L,Seoul,7.77,21799.0,733.0,2,-0.837,0
2025-02-02 20:00:00,REC-42-00788,M,Busan,4.84,23835.0,173.0,0,-0.836,1
2025-02-02 21:00:00,REC-42-00789,M,Seoul,11.22,23876.0,54.0,2,-0.252,0
2025-02-02 22:00:00,REC-42-00790,L,Busan,10.99,29187.0,407.0,2,0.836,0
2025-02-02 23:00:00,REC-42-00791,L,Busan,9.92,51469.0,135.0,0,1.491,0
2025-02-03 00:00:00,REC-42-00792,L,Seoul,12.71,39778.0,353.0,2,-0.186,0
2025-02-03 01:00:00,REC-42-00793,L,Seoul,13.26,18681.0,515.0,4,-0.81,1
2025-02-03 02:00:00,REC-42-00794,L,Busan,13.03,37606.0,1504.0,2,0.679,0
2025-02-03 03:00:00,REC-42-00795,L,Daejeon,10.99,37009.0,888.0,0,0.708,0
2025-02-03 04:00:00,REC-42-00796,L,Seoul,8.47,20160.0,137.0,1,0.44,1
2025-02-03 05:00:00,REC-42-00797,L,Seoul,14.13,40398.0,147.0,2,0.476,0
2025-02-03 06:00:00,REC-42-00798,M,Seoul,12.04,26440.0,285.0,2,0.087,0
2025-02-03 07:00:00,REC-42-00799,M,Busan,14.84,15644.0,1192.0,0,0.298,0
2025-02-03 08:00:00,REC-42-00800,M,Busan,14.53,34241.0,142.0,1,0.018,0
2025-02-03 09:00:00,REC-42-00801,L,Busan,7.45,30981.0,296.0,1,1.27,0
2025-02-03 10:00:00,REC-42-00802,H,Busan,7.41,25703.0,295.0,3,2.428,0
2025-02-03 11:00:00,REC-42-00803,M,Daejeon,9.58,27841.0,589.0,2,0.38,0
2025-02-03 12:00:00,REC-42-00804,L,Busan,8.62,20910.0,743.0,3,0.193,0
2025-02-03 13:00:00,REC-42-00805,L,Seoul,14.42,36543.0,653.0,2,0.456,0
2025-02-03 14:00:00,REC-42-00806,M,Busan,13.12,27771.0,541.0,1,-0.458,0
2025-02-03 15:00:00,REC-42-00807,L,Seoul,15.52,30330.0,168.0,0,0.965,0
2025-02-03 16:00:00,REC-42-00808,M,Seoul,13.27,32860.0,493.0,2,0.641,0
2025-02-03 17:00:00,REC-42-00809,H,Daejeon,12.67,17415.0,962.0,1,-0.22,0
2025-02-03 18:00:00,REC-42-00810,L,Busan,15.84,19427.0,1144.0,5,1.102,0
2025-02-03 19:00:00,REC-42-00811,L,Daejeon,13.5,11179.0,580.0,1,0.219,0
2025-02-03 20:00:00,REC-42-00812,H,Seoul,12.22,35853.0,138.0,1,-0.77,1
2025-02-03 21:00:00,REC-42-00813,M,Busan,16.74,16998.0,585.0,1,0.552,0
2025-02-03 22:00:00,REC-42-00814,L,Seoul,12.37,29902.0,424.0,1,0.437,0
2025-02-03 23:00:00,REC-42-00815,H,Seoul,11.03,33051.0,154.0,4,1.16,0
2025-02-04 00:00:00,REC-42-00816,H,Seoul,9.32,36424.0,225.0,2,1.032,0
2025-02-04 01:00:00,REC-42-00817,M,Busan,14.25,17057.0,254.0,1,0.091,0
2025-02-04 02:00:00,REC-42-00818,M,Seoul,15.96,27519.0,688.0,1,-0.272,0
2025-02-04 03:00:00,REC-42-00819,L,Daejeon,11.84,57041.0,1117.0,0,0.202,0
2025-02-04 04:00:00,REC-42-00820,L,Seoul,16.19,58105.0,629.0,2,0.563,0
2025-02-04 05:00:00,REC-42-00821,M,Seoul,5.7,42816.0,701.0,0,0.684,0
2025-02-04 06:00:00,REC-42-00822,L,Busan,11.82,32590.0,442.0,0,0.501,0
2025-02-04 07:00:00,REC-42-00823,M,Seoul,11.87,18543.0,322.0,3,0.109,0
2025-02-04 08:00:00,REC-42-00824,H,Daejeon,9.67,38247.0,639.0,3,1.197,1
2025-02-04 09:00:00,REC-42-00825,L,Busan,19.63,26466.0,546.0,2,-0.474,0
2025-02-04 10:00:00,REC-42-00826,M,Seoul,11.79,35790.0,270.0,0,2.679,0
2025-02-04 11:00:00,REC-42-00827,L,Busan,10.7,21681.0,524.0,0,0.963,0
2025-02-04 12:00:00,REC-42-00828,H,Busan,12.08,26301.0,460.0,2,-0.927,0
2025-02-04 13:00:00,REC-42-00829,L,Busan,5.59,30301.0,380.0,0,0.385,1
2025-02-04 14:00:00,REC-42-00830,M,Daejeon,9.57,31365.0,315.0,3,0.973,0
2025-02-04 15:00:00,REC-42-00831,M,Busan,15.15,34800.0,579.0,4,-0.149,0
2025-02-04 16:00:00,REC-42-00832,L,Busan,9.99,22175.0,328.0,2,-1.295,0
2025-02-04 17:00:00,REC-42-00833,M,Seoul,9.35,16088.0,1364.0,2,-0.839,0
2025-02-04 18:00:00,REC-42-00834,M,Busan,16.19,55961.0,616.0,2,0.742,0
2025-02-04 19:00:00,REC-42-00835,M,Daejeon,16.29,80458.0,585.0,1,-1.555,0
2025-02-04 20:00:00,REC-42-00836,M,Busan,13.65,34129.0,414.0,1,-1.249,0
2025-02-04 21:00:00,REC-42-00837,H,Busan,10.54,16219.0,359.0,2,0.737,0
2025-02-04 22:00:00,REC-42-00838,L,Seoul,11.23,20440.0,114.0,2,-0.023,1
2025-02-04 23:00:00,REC-42-00839,M,Busan,9.43,35025.0,282.0,1,-0.496,0
2025-02-05 00:00:00,REC-42-00840,L,Daejeon,8.82,49676.0,135.0,1,-0.295,0
2025-02-05 01:00:00,REC-42-00841,M,Seoul,8.66,16993.0,134.0,0,-1.271,0
2025-02-05 02:00:00,REC-42-00842,M,Seoul,10.02,26844.0,202.0,0,0.684,0
2025-02-05 03:00:00,REC-42-00843,L,Busan,8.69,30708.0,906.0,1,-0.607,0
2025-02-05 04:00:00,REC-42-00844,L,Seoul,7.0,40665.0,903.0,2,-0.336,0
