timestamp,record_id,product_type,region,usage_frequency,transaction_amount,account_age_days,support_tickets,signal_score,service_tier
2025-05-23 13:00:00,REC-144-00541,L,,14.14,98159.0,470.0,0,-2.326,Premium
2025-05-23 14:00:00,REC-144-00542,L,Daejeon,13.52,29563.0,906.0,2,-0.987,Premium
2025-05-23 15:00:00,REC-144-00543,L,Jeju,13.33,28270.0,481.0,3,-2.69,Premium
2025-05-23 16:00:00,REC-144-00544,L,,17.2,62143.0,444.0,1,0.167,Basic
2025-05-23 17:00:00,REC-144-00545,L,Jeju,12.51,12381.0,252.0,2,-0.974,Basic
2025-05-23 18:00:00,REC-144-00546,L,Seoul,17.24,32072.0,795.0,3,-1.113,Basic
2025-05-23 19:00:00,REC-144-00547,M,Daejeon,14.3,19116.0,663.0,3,1.034,Premium
2025-05-23 20:00:00,REC-144-00548,L,Busan,9.24,36500.0,594.0,6,-0.386,Basic
2025-05-23 21:00:00,REC-144-00549,L,Busan,18.32,25480.0,618.0,2,-0.771,Basic
2025-05-23 22:00:00,REC-144-00550,M,Jeju,7.56,49105.0,299.0,1,-0.064,Plus
2025-05-23 23:00:00,REC-144-00551,L,Seoul,11.78,42259.0,368.0,1,0.383,Premium
2025-05-24 00:00:00,REC-144-00552,L,Daejeon,15.92,41859.0,489.0,2,-1.453,Basic
2025-05-24 01:00:00,REC-144-00553,L,Seoul,16.27,28469.0,277.0,2,0.789,Premium
2025-05-24 02:00:00,REC-144-00554,L,Seoul,16.5,42976.0,775.0,1,0.537,Basic
2025-05-24 03:00:00,REC-144-00555,L,Busan,13.12,32414.0,157.0,2,-0.696,Premium
2025-05-24 04:00:00,REC-144-00556,M,Jeju,15.92,15933.0,272.0,3,-2.134,Plus
2025-05-24 05:00:00,REC-144-00557,M,Seoul,12.99,36705.0,148.0,1,0.543,Plus
2025-05-24 06:00:00,REC-144-00558,H,Daejeon,12.02,44387.0,85.0,0,,Plus
2025-05-24 07:00:00,REC-144-00559,L,Seoul,17.1,39413.0,340.0,1,0.143,Basic
2025-05-24 08:00:00,REC-144-00560,L,Busan,12.77,58839.0,547.0,2,0.291,Basic
2025-05-24 09:00:00,REC-144-00561,L,Daejeon,14.03,52981.0,423.0,1,,Basic
2025-05-24 10:00:00,REC-144-00562,L,Seoul,17.1,34672.0,1190.0,2,-2.138,Premium
2025-05-24 11:00:00,REC-144-00563,L,Seoul,10.06,41776.0,798.0,0,-1.366,Premium
2025-05-24 12:00:00,REC-144-00564,M,Busan,12.26,35329.0,475.0,1,-1.599,Premium
2025-05-24 13:00:00,REC-144-00565,L,Daejeon,15.47,29963.0,1350.0,1,1.181,Basic
2025-05-24 14:00:00,REC-144-00566,H,Seoul,21.37,63083.0,314.0,0,0.252,Plus
2025-05-24 15:00:00,REC-144-00567,L,Daejeon,14.16,23366.0,493.0,1,-0.335,Basic
2025-05-24 16:00:00,REC-144-00568,M,Jeju,8.95,69489.0,581.0,0,0.363,Plus
2025-05-24 17:00:00,REC-144-00569,M,Seoul,13.08,79109.0,360.0,0,-0.607,Plus
2025-05-24 18:00:00,REC-144-00570,L,Busan,17.97,28402.0,824.0,1,-4.034,Premium
2025-05-24 19:00:00,REC-144-00571,M,Daejeon,17.38,79806.0,1343.0,2,1.301,Plus
2025-05-24 20:00:00,REC-144-00572,L,Seoul,15.49,53171.0,349.0,4,-0.311,Basic
2025-05-24 21:00:00,REC-144-00573,M,Jeju,12.86,49111.0,449.0,1,,Premium
2025-05-24 22:00:00,REC-144-00574,L,Busan,17.19,24133.0,611.0,0,-0.194,Premium
2025-05-24 23:00:00,REC-144-00575,H,Jeju,15.35,41696.0,454.0,2,-0.594,Plus
2025-05-25 00:00:00,REC-144-00576,M,Daejeon,13.4,34191.0,686.0,3,1.29,Plus
2025-05-25 01:00:00,REC-144-00577,L,Seoul,12.36,46776.0,389.0,2,-1.723,Premium
2025-05-25 02:00:00,REC-144-00578,L,Jeju,17.0,39028.0,783.0,0,,Basic
2025-05-25 03:00:00,REC-144-00579,L,Seoul,12.87,21038.0,322.0,1,-0.111,Basic
2025-05-25 04:00:00,REC-144-00580,M,Busan,10.21,24548.0,1278.0,2,-2.489,Plus
2025-05-25 05:00:00,REC-144-00581,L,Jeju,21.45,52191.0,394.0,1,-0.201,Premium
2025-05-25 06:00:00,REC-144-00582,L,Jeju,19.76,22158.0,79.0,0,-0.343,Basic
2025-05-25 07:00:00,REC-144-00583,H,Seoul,14.1,30136.0,229.0,2,-2.546,Plus
2025-05-25 08:00:00,REC-144-00584,H,,13.75,40230.0,614.0,3,-1.104,Plus
2025-05-25 09:00:00,REC-144-00585,L,Jeju,14.28,63625.0,1902.0,1,0.151,Basic
2025-05-25 10:00:00,REC-144-00586,L,Daejeon,14.62,48037.0,125.0,3,-1.86,Premium
2025-05-25 11:00:00,REC-144-00587,M,Seoul,10.03,74500.0,936.0,2,-2.42,Plus
2025-05-25 12:00:00,REC-144-00588,L,Seoul,13.93,53608.0,95.0,1,0.057,Premium
2025-05-25 13:00:00,REC-144-00589,M,Daejeon,15.54,55275.0,708.0,1,-1.882,Plus
2025-05-25 14:00:00,REC-144-00590,M,Seoul,9.79,31088.0,567.0,3,-1.273,Plus
2025-05-25 15:00:00,REC-144-00591,L,Daejeon,15.2,24999.0,279.0,3,-0.7,Basic
2025-05-25 16:00:00,REC-144-00592,L,Seoul,12.59,36038.0,620.0,2,-0.908,Basic
2025-05-25 17:00:00,REC-144-00593,L,Busan,14.75,62745.0,273.0,2,-3.141,Premium
2025-05-25 18:00:00,REC-144-00594,L,Daejeon,17.17,121712.0,63.0,0,-3.512,Premium
2025-05-25 19:00:00,REC-144-00595,L,,14.42,24134.0,1089.0,2,-1.619,Basic
2025-05-25 20:00:00,REC-144-00596,M,Seoul,15.14,76448.0,248.0,0,,Plus
2025-05-25 21:00:00,REC-144-00597,L,Jeju,14.95,54926.0,558.0,1,-0.633,Premium
2025-05-25 22:00:00,REC-144-00598,H,Seoul,15.23,26209.0,416.0,0,-0.417,Premium
2025-05-25 23:00:00,REC-144-00599,L,Seoul,14.55,49904.0,372.0,2,-0.59,Premium
2025-05-26 00:00:00,REC-144-00600,M,,16.74,44557.0,1827.0,0,1.061,Plus
2025-05-26 01:00:00,REC-144-00601,L,Seoul,19.17,70669.0,160.0,2,-1.299,Premium
2025-05-26 02:00:00,REC-144-00602,L,Busan,17.23,52607.0,259.0,3,0.59,Basic
2025-05-26 03:00:00,REC-144-00603,L,Seoul,12.22,32813.0,412.0,2,0.114,Basic
2025-05-26 04:00:00,REC-144-00604,L,Jeju,16.74,25822.0,408.0,1,-2.411,Premium
2025-05-26 05:00:00,REC-144-00605,L,Jeju,20.0,15854.0,606.0,3,-2.722,Premium
2025-05-26 06:00:00,REC-144-00606,M,Seoul,11.24,14928.0,600.0,3,-1.653,Premium
2025-05-26 07:00:00,REC-144-00607,L,Busan,15.34,76658.0,558.0,2,-1.606,Premium
2025-05-26 08:00:00,REC-144-00608,H,Seoul,19.4,38323.0,671.0,0,-2.175,Plus
2025-05-26 09:00:00,REC-144-00609,L,Busan,16.3,43067.0,272.0,1,1.537,Basic
2025-05-26 10:00:00,REC-144-00610,M,Seoul,18.99,39624.0,590.0,1,,Premium
2025-05-26 11:00:00,REC-144-00611,M,Seoul,17.72,70605.0,348.0,0,-2.709,Plus
2025-05-26 12:00:00,REC-144-00612,M,Jeju,18.61,41043.0,471.0,1,-2.471,Plus
2025-05-26 13:00:00,REC-144-00613,L,Jeju,16.44,28937.0,219.0,0,-1.471,Basic
2025-05-26 14:00:00,REC-144-00614,L,Jeju,11.09,18798.0,184.0,0,-0.492,Basic
2025-05-26 15:00:00,REC-144-00615,L,Jeju,11.3,21174.0,455.0,0,-0.929,Premium
2025-05-26 16:00:00,REC-144-00616,L,Jeju,13.85,24236.0,237.0,1,-1.651,Basic
2025-05-26 17:00:00,REC-144-00617,L,Seoul,14.96,39909.0,768.0,2,-1.126,Basic
2025-05-26 18:00:00,REC-144-00618,H,Busan,22.05,49313.0,910.0,1,-0.245,Plus
2025-05-26 19:00:00,REC-144-00619,L,Seoul,17.46,33529.0,396.0,5,-1.368,Premium
2025-05-26 20:00:00,REC-144-00620,L,Busan,14.4,41937.0,647.0,1,-0.276,Basic
2025-05-26 21:00:00,REC-144-00621,L,Seoul,14.41,47613.0,213.0,2,-1.932,Premium
2025-05-26 22:00:00,REC-144-00622,L,Seoul,19.46,32195.0,348.0,0,-2.678,Basic
2025-05-26 23:00:00,REC-144-00623,L,Seoul,15.17,23690.0,215.0,0,-1.151,Basic
2025-05-27 00:00:00,REC-144-00624,L,Busan,14.94,39796.0,210.0,1,-0.04,Basic
2025-05-27 01:00:00,REC-144-00625,M,,11.08,44719.0,130.0,4,-1.717,Plus
2025-05-27 02:00:00,REC-144-00626,L,Busan,12.12,48525.0,426.0,1,-2.82,Premium
2025-05-27 03:00:00,REC-144-00627,L,Seoul,14.81,48540.0,478.0,0,-1.071,Premium
2025-05-27 04:00:00,REC-144-00628,M,Busan,14.64,62368.0,148.0,1,-1.228,Plus
2025-05-27 05:00:00,REC-144-00629,H,Daejeon,13.3,36895.0,499.0,0,-1.457,Plus
2025-05-27 06:00:00,REC-144-00630,L,Jeju,20.08,37251.0,459.0,1,-0.907,Basic
2025-05-27 07:00:00,REC-144-00631,L,Jeju,15.97,17746.0,617.0,1,-2.336,Premium
2025-05-27 08:00:00,REC-144-00632,L,Jeju,18.66,46165.0,164.0,1,-1.129,Basic
2025-05-27 09:00:00,REC-144-00633,L,Jeju,5.91,16278.0,414.0,3,-1.384,Premium
2025-05-27 10:00:00,REC-144-00634,L,Busan,14.94,35075.0,412.0,1,-1.087,Basic
2025-05-27 11:00:00,REC-144-00635,M,Seoul,10.41,21495.0,316.0,0,-0.212,Premium
2025-05-27 12:00:00,REC-144-00636,L,Jeju,9.65,66261.0,444.0,3,-1.338,Basic
2025-05-27 13:00:00,REC-144-00637,H,Busan,17.52,47216.0,759.0,1,-1.887,Plus
2025-05-27 14:00:00,REC-144-00638,M,Seoul,12.89,65662.0,430.0,2,,Plus
2025-05-27 15:00:00,REC-144-00639,L,Busan,18.51,26575.0,965.0,2,-1.734,Premium
2025-05-27 16:00:00,REC-144-00640,H,Busan,12.04,39743.0,153.0,0,0.537,Plus
2025-05-27 17:00:00,REC-144-00641,L,,7.91,41481.0,1100.0,1,-0.698,Premium
2025-05-27 18:00:00,REC-144-00642,L,Busan,10.1,41398.0,471.0,2,-0.269,Basic
2025-05-27 19:00:00,REC-144-00643,L,Busan,12.46,31322.0,444.0,1,-0.44,Premium
2025-05-27 20:00:00,REC-144-00644,M,Seoul,16.9,19278.0,567.0,2,,Plus
2025-05-27 21:00:00,REC-144-00645,L,Busan,14.42,47249.0,1024.0,1,0.508,Basic
2025-05-27 22:00:00,REC-144-00646,L,Busan,17.17,28969.0,322.0,3,-2.186,Basic
2025-05-27 23:00:00,REC-144-00647,L,Jeju,18.18,60759.0,409.0,3,-2.317,Premium
2025-05-28 00:00:00,REC-144-00648,L,Daejeon,12.65,91487.0,663.0,1,-2.011,Premium
2025-05-28 01:00:00,REC-144-00649,L,Seoul,15.42,62562.0,182.0,1,-3.325,Premium
2025-05-28 02:00:00,REC-144-00650,L,Jeju,11.97,46602.0,810.0,1,-1.03,Premium
2025-05-28 03:00:00,REC-144-00651,L,Seoul,16.34,36054.0,117.0,3,0.372,Basic
2025-05-28 04:00:00,REC-144-00652,M,Busan,13.06,18961.0,345.0,3,-1.344,Premium
2025-05-28 05:00:00,REC-144-00653,L,Busan,15.24,36767.0,453.0,0,-0.705,Basic
2025-05-28 06:00:00,REC-144-00654,L,,11.88,27921.0,437.0,0,-0.192,Basic
2025-05-28 07:00:00,REC-144-00655,H,Jeju,18.77,38561.0,295.0,3,-0.866,Premium
2025-05-28 08:00:00,REC-144-00656,L,Seoul,18.45,36038.0,370.0,1,-1.262,Basic
2025-05-28 09:00:00,REC-144-00657,L,Busan,20.06,43976.0,468.0,2,0.169,Basic
2025-05-28 10:00:00,REC-144-00658,M,Jeju,16.49,28660.0,367.0,0,-1.513,Plus
2025-05-28 11:00:00,REC-144-00659,L,Busan,16.42,38759.0,715.0,3,0.148,Basic
2025-05-28 12:00:00,REC-144-00660,L,Busan,12.37,40863.0,731.0,1,0.416,Premium
2025-05-28 13:00:00,REC-144-00661,L,Jeju,14.2,40684.0,102.0,0,,Basic
2025-05-28 14:00:00,REC-144-00662,M,Jeju,11.23,77515.0,528.0,4,,Plus
2025-05-28 15:00:00,REC-144-00663,M,Seoul,17.15,70826.0,336.0,2,-1.238,Plus
2025-05-28 16:00:00,REC-144-00664,L,Daejeon,14.8,56247.0,981.0,0,-1.78,Premium
2025-05-28 17:00:00,REC-144-00665,M,Busan,13.75,38702.0,183.0,4,-1.564,Plus
2025-05-28 18:00:00,REC-144-00666,L,Seoul,15.74,56584.0,239.0,2,0.098,Basic
2025-05-28 19:00:00,REC-144-00667,L,Seoul,15.47,24048.0,263.0,3,1.01,Basic
2025-05-28 20:00:00,REC-144-00668,M,Jeju,15.3,40574.0,278.0,3,-0.902,Plus
2025-05-28 21:00:00,REC-144-00669,L,Busan,18.45,30881.0,624.0,1,0.536,Basic
2025-05-28 22:00:00,REC-144-00670,L,Seoul,15.17,35368.0,829.0,2,-1.054,Premium
2025-05-28 23:00:00,REC-144-00671,M,Seoul,18.59,50620.0,315.0,3,-0.224,Plus
2025-05-29 00:00:00,REC-144-00672,L,Jeju,12.23,24163.0,601.0,2,0.382,Basic
2025-05-29 01:00:00,REC-144-00673,H,Busan,13.09,47714.0,922.0,1,-0.765,Plus
2025-05-29 02:00:00,REC-144-00674,L,Daejeon,22.22,47545.0,251.0,2,0.37,Basic
2025-05-29 03:00:00,REC-144-00675,M,Daejeon,15.79,45038.0,472.0,2,-3.203,Plus
2025-05-29 04:00:00,REC-144-00676,L,,15.52,19882.0,407.0,0,,Basic
2025-05-29 05:00:00,REC-144-00677,L,Busan,22.75,34792.0,414.0,0,-1.007,Basic
2025-05-29 06:00:00,REC-144-00678,L,Jeju,17.28,46807.0,1139.0,1,-1.37,Basic
2025-05-29 07:00:00,REC-144-00679,L,Daejeon,12.16,57742.0,341.0,0,-0.488,Premium
2025-05-29 08:00:00,REC-144-00680,L,Daejeon,18.96,30352.0,632.0,2,-0.91,Premium
2025-05-29 09:00:00,REC-144-00681,M,Jeju,16.48,58096.0,373.0,2,-1.314,Plus
2025-05-29 10:00:00,REC-144-00682,L,Jeju,13.59,39416.0,419.0,2,-0.959,Premium
2025-05-29 11:00:00,REC-144-00683,M,Busan,14.67,66052.0,109.0,2,0.301,Plus
2025-05-29 12:00:00,REC-144-00684,L,Seoul,12.37,40146.0,90.0,3,0.207,Premium
2025-05-29 13:00:00,REC-144-00685,L,Jeju,15.03,32259.0,204.0,2,0.275,Premium
2025-05-29 14:00:00,REC-144-00686,L,Seoul,12.11,44591.0,455.0,1,-0.063,Basic
2025-05-29 15:00:00,REC-144-00687,L,Busan,15.1,47903.0,499.0,2,,Basic
2025-05-29 16:00:00,REC-144-00688,L,Jeju,12.5,35789.0,555.0,0,-0.53,Basic
2025-05-29 17:00:00,REC-144-00689,L,Busan,13.89,47396.0,478.0,8,-0.207,Basic
2025-05-29 18:00:00,REC-144-00690,M,,13.09,22254.0,447.0,3,-0.237,Premium
2025-05-29 19:00:00,REC-144-00691,L,Jeju,16.49,35250.0,598.0,1,-1.022,Premium
2025-05-29 20:00:00,REC-144-00692,L,Jeju,16.24,43003.0,282.0,0,0.204,Basic
2025-05-29 21:00:00,REC-144-00693,M,Jeju,15.36,35162.0,83.0,3,,Plus
2025-05-29 22:00:00,REC-144-00694,L,,16.5,14584.0,410.0,1,-0.337,Basic
2025-05-29 23:00:00,REC-144-00695,M,Busan,14.99,66497.0,487.0,2,-2.776,Plus
2025-05-30 00:00:00,REC-144-00696,M,Jeju,16.79,43270.0,315.0,1,-0.449,Plus
2025-05-30 01:00:00,REC-144-00697,M,Jeju,12.05,17258.0,436.0,1,-2.32,Plus
2025-05-30 02:00:00,REC-144-00698,L,Jeju,14.45,27976.0,342.0,0,-1.628,Basic
2025-05-30 03:00:00,REC-144-00699,L,Busan,14.79,47719.0,336.0,2,-0.103,Premium
